suite,fid,iid,ela_level.mmce_qda_50,ic.eps.max,disp.ratio_mean_02,pca.expl_var_PC1.cor_x,ela_meta.lin_simple.intercept,ela_level.mmce_lda_25,disp.diff_median_02,ela_level.mmce_qda_25,ela_level.lda_qda_25,disp.diff_median_10,ela_level.lda_mda_25,ela_level.lda_qda_50,disp.diff_median_25,ela_level.lda_mda_50,ela_distr.number_of_peaks,disp.ratio_mean_05,disp.diff_mean_05,ela_level.lda_mda_10,ela_distr.skewness,pca.expl_var.cov_x,pca.expl_var_PC1.cov_init,ela_level.mmce_lda_50,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,ic.m0,ela_level.lda_qda_10,disp.ratio_median_05,disp.diff_mean_25,ela_level.mmce_lda_10,ela_level.qda_mda_25,ela_meta.lin_simple.coef.min,disp.diff_median_05,disp.ratio_mean_25,pca.expl_var.cor_init,pca.expl_var.cov_init,ela_level.qda_mda_50,ic.h.max,ela_meta.lin_simple.adj_r2,ela_meta.quad_simple.cond,nbc.nn_nb.cor,nbc.nb_fitness.cor,ela_meta.quad_simple.adj_r2,ela_distr.kurtosis,ela_level.qda_mda_10,ela_level.mmce_qda_10,pca.expl_var.cor_x,ic.eps.ratio,ela_level.mmce_mda_10,disp.ratio_mean_10,pca.expl_var_PC1.cov_x,ela_meta.lin_simple.coef.max_by_min,disp.ratio_median_02,ela_level.mmce_mda_25,ela_meta.quad_w_interact.adj_r2,pca.expl_var_PC1.cor_init,nbc.dist_ratio.coeff_var,nbc.nn_nb.sd_ratio,ela_meta.lin_w_interact.adj_r2,ela_meta.lin_simple.coef.max,nbc.nn_nb.mean_ratio,ela_level.mmce_mda_50,disp.diff_mean_10,cluster
cec2013,26,1,0.13275,104.0237,0.95175,0.1196,35388.48605,0.164,-8.27035,0.11,1.48665,-10.52035,1.17305,1.62805,-2.4817,1.48375,17.5,0.93355,-16.832349999999998,1.0334,1.7166,0.9,1.0,0.21715,0.95855,0.9902,-12.22505,0.5482,1.24315,0.93615,-2.8106,0.09045,0.7848999999999999,7.4148,-16.21015,0.9889,0.9091,0.0909,0.9099,0.7015,0.3879,30.7808,0.0805,-0.2996,0.41505,3.51535,0.83635,0.0721499999999999,0.9,2.2472,0.0874,0.95655,0.1196,37.2298,0.9674,0.14035,0.69415,0.1488,0.09125,0.0694,0.621,257.67560000000003,0.94245,0.1461,-11.0001,3
cec2013,27,1,0.14145,4.0328,0.75715,0.1204,4655.42705,0.11465,-61.89755,0.0872,1.3102999999999998,-41.69595,1.0685,1.40195,-29.9974,1.0853000000000002,1.0,0.80435,-49.56535,1.04955,19.2704,0.9,0.99625,0.1955,0.83575,0.8818,-61.51805,0.5454,1.28435,0.80245,-29.817,0.05395,0.8016,0.84825,-50.1298,0.8823,0.9091,0.0909,0.77345,0.82365,0.12845,6.4011,0.10825,-0.1991,0.17185,591.6729,0.8249500000000001,0.0427,0.9,0.8659,0.05225,0.837,0.1204,16.0168,0.7561500000000001,0.10915,0.2692,0.12445,0.0676,0.1009,0.19685,12.85045,0.9636,0.18105,-41.2909,2
cec2013,28,1,0.1626,4.6309,0.66745,0.11915,2002811.9354,0.18905,-85.36365,0.12705,1.47205,-56.73725,1.14365,1.44745,-36.5961,1.22355,19.0,0.7255,-69.53455,1.0698,57.0807,0.9,1.0,0.23775,0.7764,0.85575,-84.2461,0.55255,1.39135,0.7254499999999999,-37.1488,0.0959,0.76485,2669.37735,-69.6691,0.85335,0.9091,0.0909,0.8392,0.79145,0.00565,26.34055,0.1061999999999999,-0.0204,0.0093,3653.5474,0.7676499999999999,0.0685,0.9,1.006,0.0895,0.7742500000000001,0.11915,18.0346,0.6636500000000001,0.1647,0.0784,0.1091999999999999,0.06305,0.1121,0.0363,48478.5368,0.96535,0.1935,-57.193,2
cec2014,1,1,0.08495,17069949.3404,0.855,0.1212,9613203681.4357,0.16685,-36.6361,0.0648499999999999,2.5857,-27.0646,2.6420000000000003,2.1576,-18.8966,2.61405,5.5,0.8786499999999999,-30.7373,1.1971,1.09285,0.9,1.0,0.1812,0.8934,0.92555,-36.73835,0.53195,2.7715,0.8774500000000001,-18.5639,0.09895,1.00965,252089.9693,-31.10865,0.92675,0.8182,0.0909,1.2208,0.8048,0.61715,193.19125,0.0849,-0.32695,0.7178,1.3105,0.4272,0.0354499999999999,0.9,7.4925,0.0835,0.8948,0.1212,265.55055,0.8557,0.0634,1.0,0.16475,0.07965,0.0858,0.90145,67090257.3581,0.95325,0.0698,-26.65305,0
cec2014,2,1,0.133,74623028.9139,0.66545,0.1209,56443490526.14916,0.17495,-85.83915,0.1054,1.6347,-55.95375,1.3132,1.5134500000000002,-36.4792,1.468,1.0,0.7277,-68.98955000000001,1.08345,0.6851,0.9,1.0,0.2029,0.7795,0.8563,-84.7621,0.544,1.5566,0.72805,-36.7246,0.08885,0.8039499999999999,4465790.85785,-69.01945,0.85505,0.8182,0.0909,0.9727,0.82965,0.59295,51.8691,0.11165,-0.38115,0.9161,0.19825,0.6942999999999999,0.0578,0.9,8.1131,0.08305,0.7786,0.1209,62.905550000000005,0.6617999999999999,0.132,1.0,0.16355,0.059,0.12135,0.67985,279621288.866,0.96885,0.1369,-56.09075,2
cec2014,3,1,0.0784,7277416.17155,0.9864,0.1197,3378022724.93355,0.25,-4.1722,0.0773,3.2336,-4.63045,2.9052,6.10405,-4.3642,9.8473,17.0,0.9823,-4.4891,1.0,1.51775,0.9,1.0,0.4786,0.98175,0.9828,-3.4534,0.56105,2.0672,0.9804,-3.944,0.1,0.90365,226701.0845,-4.9685500000000005,0.98445,0.9091,0.0909,1.647,0.75525,0.01065,255.7597,0.05985,-0.3055,0.30835,1.78005,0.48375,0.04835,0.9,7.2322,0.1,0.9836,0.1197,20.47695,0.9836,0.0861,1.0,0.11025,0.09855,0.0583,0.7098,4899229.8312,0.9395,0.0482999999999999,-4.150650000000001,3
cec2014,4,1,0.1238,73.5981,0.7259,0.1202999999999999,42601.9786,0.14645,-70.14,0.08405,1.73935,-43.6842,1.4885000000000002,1.69795,-28.03295,1.6205500000000002,5.0,0.7854,-54.36715,1.1229,1.2872,0.9,1.0,0.2118499999999999,0.8279,0.8895500000000001,-69.43735,0.5395,1.65635,0.78335,-27.7782,0.0744,0.85565,6.36845,-54.9819,0.89035,0.9091,0.0909,0.96055,0.78855,0.4607,41.33125,0.0945,-0.3586,0.71955,1.89955,0.6795,0.0452,0.9,2.1672,0.06655,0.8284,0.1202999999999999,35.616550000000004,0.72365,0.09695,0.97995,0.1545,0.06835,0.10235,0.646,223.82165,0.96165,0.13075,-43.47065,2
cec2014,5,1,0.5007,0.0016,0.99805,0.12005,521.6938,0.25,-0.02635,0.25,1.0,-0.1619999999999999,1.0,0.9986,0.16135,1.00015,1.0,1.0021,0.53445,1.0,-0.6312,0.9,0.12005,0.5017499999999999,0.99935,1.0006499999999998,-0.4972499999999999,0.66595,1.0,1.00185,0.1599499999999999,0.1,1.0,1.86255e-06,0.4736,1.0006499999999998,0.9091,0.8182,1.0004,0.86835,-0.0002,30.284,0.05,-0.6564,-0.00015,0.4812499999999999,1.0,0.1,0.9,-2.5576,0.1,0.9998,0.12005,31.0342,0.9999,0.25,-0.00105,0.10915,0.1235,0.0487,-0.0006,0.0001,0.9117,0.50215,-0.0535,4
cec2014,6,1,0.3313,0.0139,0.9056,0.1200499999999999,619.5372,0.25065,-24.13065,0.24375,1.02825,-15.9122,1.00955,1.22335,-10.89705,1.0892499999999998,1.0,0.9248,-19.0488,1.0,0.01655,0.9,0.1200499999999999,0.4054,0.93725,0.9571,-23.9155,0.618,0.9963,0.9239,-10.5706,0.1,0.979,0.0002,-19.30705,0.95825,0.9091,0.8182,0.8907,0.86375,0.08365,17.553649999999998,0.0683,-0.554,0.17075,-0.0115,1.0037,0.1004,0.9,-1.6166,0.1,0.9383,0.1200499999999999,36.91445,0.9049,0.2483,0.4196,0.11895,0.10335,0.0611499999999999,0.1739,0.0082,0.9314,0.3711,-15.6328,4
cec2014,7,1,0.10035,0.9888,0.68225,0.12015,1568.37005,0.1231,-80.1839,0.07985,1.5096,-49.5519,1.27175,1.39245,-31.68175,1.35,1.0,0.75105,-63.054950000000005,1.10715,0.5013,0.9,0.81475,0.1401,0.8048500000000001,0.87515,-80.4928,0.53245,1.60725,0.7524,-31.81275,0.0723999999999999,0.84205,0.19185,-62.8255,0.87445,0.8182,0.4545,0.972,0.8251,0.7884,3.98325,0.0963,-0.3601499999999999,0.9653,-0.1929,0.68975,0.0447,0.9,0.2252,0.0649,0.8039000000000001,0.12015,22.6526,0.68405,0.09555,1.0,0.1728,0.06135,0.10915,0.82555,4.2842,0.96695,0.1032,-49.69,2
cec2014,8,1,0.17665,0.2262,0.7207,0.1204,1042.8756,0.17265,-70.9648,0.1422999999999999,1.2244,-49.4953,1.0585,1.1883,-33.62615,1.0331,1.0,0.76625,-59.22365,1.0441,0.2806,0.9,0.1601,0.2092999999999999,0.805,0.8675,-70.75645,0.6027,1.19805,0.76655,-33.9349,0.0917,0.8644499999999999,0.0404,-59.24745,0.86605,0.8182,0.8182,0.8653,0.86005,0.61985,1.16465,0.0725,-0.44315,0.84015,0.02205,0.8706499999999999,0.07685,0.9,-0.4154,0.088,0.8042,0.1204,9.55225,0.7203999999999999,0.16405,0.8405,0.16375,0.0785,0.0839,0.6232,0.38475,0.95325,0.2041,-49.59705,2
cec2014,9,1,0.16695,0.2657,0.72495,0.12095,1162.62865,0.196,-70.20675,0.1403,1.4026999999999998,-49.34985,1.1905,1.56005,-33.6891,1.43105,1.0,0.7676499999999999,-58.8661,1.047,0.52675,0.9,0.17325,0.2587,0.80555,0.8672500000000001,-69.68815000000001,0.5885,1.24365,0.7677,-33.8553,0.096,0.84625,0.05185,-58.9529,0.8664000000000001,0.9091,0.9091,0.927,0.8534999999999999,0.41785,2.8238000000000003,0.08415,-0.43635,0.71515,0.39235,0.8444,0.0776,0.9,-0.3554,0.0912,0.8054,0.12095,8.8359,0.7234499999999999,0.16485,0.8889,0.15165,0.07525,0.09095,0.59535,0.4594,0.9563,0.1815,-49.292550000000006,2
cec2014,10,1,0.43955,4.223,0.99235,0.1201,4963.80435,0.25,-2.2387,0.2501,1.0,-1.06655,0.99975,1.0077,-0.29785,0.99305,1.0,0.99495,-1.28515,1.0,-0.02525,0.9,0.9215,0.4424,0.9958,0.99885,-1.94395,0.6657500000000001,1.0,0.9954,-0.21085,0.1,1.0,0.03805,-1.1679,0.99915,0.9091,0.0909,0.9832,0.8714,0.03285,12.51355,0.05125,-0.6122,0.05285,-0.0663,1.0,0.1,0.9,0.8659,0.1,0.99615,0.1201,28.13955,0.99115,0.2501,0.0659,0.11305,0.124,0.0509,0.03325,1.1391,0.91075,0.4468999999999999,-0.97815,4
cec2014,11,1,0.4472,4.4223,0.9679,0.1210499999999999,5151.2088,0.25,-8.11805,0.2502,0.999,-4.9751,0.9995,1.002,-3.4239,0.99625,1.0,0.9757,-6.1618,1.0,-0.0204999999999999,0.9,0.92225,0.45035,0.9804,0.9865,-8.1341,0.6646,1.0,0.97575,-3.36895,0.1,1.0005,0.0277,-6.15645,0.9867,0.9091,0.0909,0.9913,0.8722,0.0281,22.9281,0.0505,-0.6157,0.0335,-0.0668,1.0,0.1,0.9,0.8659,0.1,0.98065,0.1210499999999999,47.2708,0.968,0.2501,0.0443999999999999,0.1126,0.12075,0.04605,0.0315,1.22635,0.9142,0.45325,-4.90095,4
cec2014,12,1,0.4999,0.0461,0.9956,0.11985,1216.2228,0.25,-0.97645,0.25,1.0,-0.6771499999999999,1.0,1.0008499999999998,-0.0178499999999999,0.9996,1.0,0.99585,-1.0518,1.0,0.5139499999999999,0.9,0.1197,0.50075,0.9973,0.9999,-1.12655,0.66595,1.0,0.9952,-0.06265,0.1,1.0,0.0001,-1.22335,0.99975,0.9091,0.8182,0.99925,0.87,-0.0003,22.25975,0.04345,-0.5727,-0.00015,-0.1175,1.0,0.1,0.9,-1.0961,0.1,0.9975,0.11985,26.6199,0.99615,0.25,-0.0013,0.109,0.12345,0.0443,-5.4490450000000006e-05,0.0025,0.9114,0.501,-0.6342,4
cec2014,13,1,0.0948,0.0139,0.6700999999999999,0.1207,1314.32305,0.1181,-83.51135,0.0794499999999999,1.4895,-52.54735,1.27305,1.35325,-33.07785,1.25105,1.0,0.73775,-66.447,1.1203,0.5635,0.9,0.12075,0.1287499999999999,0.79295,0.8697,-83.58494999999999,0.5319,1.6076,0.7388,-33.3313,0.0717,0.8674999999999999,0.0005,-66.28819999999999,0.8684499999999999,0.8182,0.8182,0.9224,0.8262,0.8185,3.8994,0.1227,-0.3510999999999999,0.9876,0.0438,0.69255,0.0447,0.9,-1.6366,0.0637,0.7917,0.1207,106.1617,0.67085,0.09085,1.0,0.17495,0.0606,0.1284,0.8343,0.0564,0.96715,0.10185,-52.76945,2
cec2014,14,1,0.13755,0.2262,0.6631499999999999,0.1201,1586.2767,0.18,-85.64155,0.1076999999999999,1.6729500000000002,-56.2335,1.28415,1.64155,-37.31675,1.4327,1.0,0.7262500000000001,-69.36435,1.0885,0.5085500000000001,0.9,0.17955,0.2263,0.7784,0.853,-85.3447,0.5466,1.5486,0.7279500000000001,-37.57605,0.0916,0.7706999999999999,0.0147,-69.04775000000001,0.85165,0.9091,0.9091,0.8673500000000001,0.8368,0.5302,3.09955,0.12315,-0.4044999999999999,0.8793500000000001,0.32955,0.70075,0.0583,0.9,-0.4154,0.0839,0.7767,0.1201,29.20695,0.6627,0.13905,1.0,0.15845,0.05735,0.13255,0.6550499999999999,0.43405,0.97015,0.15775,-56.5622,2
cec2014,15,1,0.16515,67581.8117,0.6818,0.1194,171199498.7491,0.2362,-80.6109,0.14725,1.5968,-49.9844,1.35425,1.61095,-31.3408,1.5345,35.0,0.747,-64.10665,1.0395,6.574,0.9,1.0,0.26755,0.8029999999999999,0.8765000000000001,-80.60985,0.5609999999999999,1.26335,0.74795,-31.5189,0.10305,0.8453999999999999,18145.34495,-63.95815,0.8756,0.9091,0.0909,0.9481,0.6967,0.2026,159.88585,0.0912,-0.18325,0.3782999999999999,61.9831,0.81785,0.08195,0.9,5.6306,0.1004,0.8012999999999999,0.1194,153.88524999999998,0.68235,0.17375,0.79705,0.13395,0.0676499999999999,0.1003999999999999,0.33785,2741403.97935,0.96175,0.17565,-50.3404,2
cec2014,16,1,0.49855,0.0007,0.93975,0.11875,1605.0005500000002,0.25,-15.3791,0.2512999999999999,0.99475,-9.51515,0.9985,1.0039,-6.01985,1.0016,7.5,0.9551,-11.3658,1.0,0.00255,0.9,0.11875,0.5005,0.9625,0.9763,-15.26715,0.661,1.0,0.95365,-5.9338,0.1,1.00225,1.5788e-06,-11.75855,0.97655,0.9091,0.8182,0.99605,0.80885,-0.0002,31.26345,0.0542,-0.593,-0.0003,4.2986,1.0,0.1,0.9,-2.8579,0.1,0.96335,0.11875,21.10725,0.9394,0.25045,-0.0039,0.108,0.11515,0.05115,-0.0012,0.0001,0.9183,0.50115,-9.2775,4
cec2014,17,1,0.0622,7109709.4323,0.92655,0.11985,3414854382.3615,0.25,-18.42995,0.081,3.0865,-12.77555,2.9319,7.1592,-7.3472,13.82665,15.0,0.9339,-16.7406,1.0,2.1286,0.9,1.0,0.4488,0.94965,0.9711,-18.607550000000003,0.55985,1.6178,0.9326,-7.45865,0.1,0.9279,163940.82675,-17.0974,0.97055,0.9091,0.0909,1.91605,0.76155,0.0299,222.92295,0.07205,-0.2873,0.1941999999999999,5.545249999999999,0.6181000000000001,0.06185,0.9,7.2322,0.1,0.94975,0.11985,46.8952,0.92735,0.0853,1.0,0.11225,0.0938,0.06745,0.8431500000000001,8130530.21415,0.94265,0.0321,-12.72755,3
cec2014,18,1,0.11785,17875255.259,0.90245,0.1195,6899946938.02135,0.25,-24.5862,0.13255,1.8859,-23.1417,1.7406,3.42355,-19.38255,1.9599,7.5,0.9029,-24.5992,1.0,0.9469,0.9,1.0,0.40395,0.9088,0.9236,-24.7128,0.5572,1.3503500000000002,0.90275,-19.126,0.1,0.9029,102250.8424,-24.6784,0.9245,0.9091,0.0909,0.5699000000000001,0.8267,0.111,620.2007,0.06475,-0.4136,0.701,0.80295,0.7482500000000001,0.0741,0.9,7.5325,0.1,0.90895,0.1195,242.7768,0.90315,0.1436,1.0,0.1231,0.08215,0.07045,0.4204,25096241.44585,0.9525,0.20495,-23.0712,3
cec2014,19,1,0.11355,15.3528,0.83445,0.121,9045.88955,0.13295,-41.852050000000006,0.06305,2.09255,-29.709200000000003,2.1951,1.39885,-20.8479,2.022,18.0,0.85885,-35.77095,1.0608499999999998,1.47575,0.9,0.9995,0.15965,0.8829,0.9179,-41.950500000000005,0.547,1.65495,0.85975,-20.78255,0.0814,1.0318,0.2738,-35.59395,0.91795,0.8182,0.0909,1.4474,0.70635,0.63395,1234.8121999999998,0.0827,-0.2993,0.9084,1.7102,0.64675,0.04955,0.9,1.4464,0.0774,0.88305,0.121,402.78115,0.8351,0.0611499999999999,0.99825,0.1649999999999999,0.08145,0.0761,0.68745,110.94225,0.9515,0.0785,-29.62665,0
cec2014,20,1,0.0865499999999999,32547116.0553,0.9495,0.11985,14177876756.5293,0.25,-12.4853,0.092,2.7174,-9.3172,3.0122,4.099550000000001,-8.8355,10.54555,18.0,0.96135,-9.7829,1.0,1.61395,0.9,1.0,0.3577,0.9633,0.9652,-12.79785,0.5624,1.7817,0.96195,-8.8021,0.1,1.1094,476929.28115,-9.6548,0.96525,0.9091,0.0909,2.53895,0.7688,0.16725,391.24005,0.0650999999999999,-0.30765,0.4931999999999999,2.3887,0.5612,0.0561,0.9,7.8729,0.1,0.96305,0.11985,190.0894,0.95085,0.0829999999999999,1.0,0.1301999999999999,0.09605,0.0581,0.6757,100032763.3713,0.94125,0.03365,-9.35385,3
cec2014,21,1,0.0784499999999999,9596156.71065,0.92815,0.11965,6001663962.4485,0.253,-18.05175,0.0563,4.4691,-13.97085,1.65665,1.01565,-12.810099999999998,1.03695,17.0,0.94405,-14.1698,0.9901,1.5625,0.9,1.0,0.0799,0.94495,0.94955,-18.1949,0.54745,2.4184,0.94545,-12.8167,0.10005,0.3664,241950.5907,-13.843,0.9494,0.8182,0.0909,1.0376,0.75225,0.7100500000000001,333.88695,0.07345,-0.25965,0.81305,2.0197,0.4094,0.0416,0.9,7.34235,0.1012,0.94525,0.11965,356.8949,0.92885,0.1511,1.0,0.1684999999999999,0.09395,0.07125,0.89865,87374021.52605,0.9425,0.07555,-13.87255,3
cec2014,22,1,0.13135,243.9986,0.87645,0.11935,3562437.1029000003,0.2157,-31.20135,0.0939,2.3153,-25.9778,2.6167,1.3748999999999998,-21.5373,1.85005,49.5,0.88815,-28.3346,0.9843,4.2751,0.9,1.0,0.18075,0.8976500000000001,0.9151,-31.2994,0.5523499999999999,1.41185,0.8876999999999999,-21.43225,0.1007,1.1199,200.1438,-28.504,0.9154,0.9091,0.0909,1.33305,0.61005,0.34725,495.331,0.0673,-0.2052,0.599,22.06535,0.6996,0.0712,0.9,3.7788,0.1022,0.897,0.11935,414.06435,0.87705,0.08285,0.9162,0.1466,0.0837,0.0727,0.4449499999999999,84439.8225,0.95085,0.0986,-26.0883,3
cec2014,23,1,0.1283,7.6893,0.7932,0.12145,6924.6898,0.21145,-53.05275,0.1161,1.83075,-37.2845,1.63545,1.64095,-28.04425,1.7281,4.0,0.8291999999999999,-43.26365,1.07735,1.1288,0.9,0.9969,0.21225,0.8531,0.8895500000000001,-52.3885,0.5521,2.01155,0.82775,-27.6249,0.1101,0.9159,0.5125500000000001,-43.70235,0.89095,0.9091,0.0909,1.0524,0.8109,0.49385,11.81555,0.09305,-0.3532,0.8420000000000001,0.95305,0.52675,0.05455,0.9,1.1862,0.1023999999999999,0.8545,0.12145,68.07185,0.79095,0.1268,0.97855,0.15695,0.0707,0.102,0.6078,34.690250000000006,0.96105,0.12245,-36.8655,2
cec2014,24,1,0.0877,0.2914,0.72495,0.12175,3083.1903,0.1956,-71.76885,0.11695,1.6807,-49.70875,1.1908500000000002,1.25515,-32.32025,1.0877,6.5,0.76825,-58.7048,1.0306,2.6634,0.9,0.9418,0.10975,0.8041499999999999,0.87265,-69.67920000000001,0.543,1.41215,0.7626,-31.99575,0.10705,0.70895,0.1219,-60.2709,0.8737,0.9091,0.0909,0.87695,0.76305,0.5496000000000001,12.57215,0.0924,-0.2125,0.5818000000000001,7.1783,0.73065,0.0759,0.9,-0.1151,0.1041,0.80845,0.12175,35.36395,0.71715,0.16595,0.88775,0.1606,0.0697,0.0989,0.8511,4.3842,0.96045,0.10025,-48.51915,2
cec2014,25,1,0.0817,0.6092,0.88385,0.1207999999999999,3018.1441,0.25,-30.4608,0.1051,2.37815,-21.83825,1.75285,5.83315,-15.8937,3.71435,7.0,0.9008,-25.12835,1.0,1.9135,0.9,0.7214,0.47465,0.914,0.93735,-29.42595,0.5484,1.5326,0.8987499999999999,-15.43605,0.1,0.72965,0.0171,-25.69965,0.9391,0.9091,0.7273,0.63485,0.795,0.0077,57.7765,0.0793,-0.32665,0.19765,4.65845,0.6525,0.0652,0.9,0.1051,0.1,0.9161,0.1207999999999999,17.35005,0.88,0.1426,0.9955,0.1111,0.0792,0.0842499999999999,0.8068,0.3106,0.9545,0.1284,-21.26405,3
cec2014,26,1,0.1622,1.1616,0.7576,0.12,3498.0107,0.2052,-61.5381,0.1619,1.2675,-27.7193,1.0986,1.95055,-16.18055,1.7961,9.0,0.83755,-41.154,1.0756,2.5659,0.9,0.96755,0.3165,0.8908,0.93625,-61.40405,0.5640499999999999,1.15315,0.83635,-15.91515,0.0573,0.8624499999999999,0.12085,-41.5369,0.9372,0.9091,0.0909,0.91295,0.7676499999999999,0.36295,7.45405,0.08185,-0.26985,0.45545,7.6808,0.92955,0.05015,0.9,0.4454,0.0539,0.8921,0.12,47.08485,0.75755,0.1875,0.70765,0.1466,0.0827499999999999,0.08345,0.57395,5.4581,0.95005,0.1768,-27.3365,2
cec2014,27,1,0.13745,10.1393,0.8601000000000001,0.1218,9115.05675,0.1296,-36.3518,0.0983,1.33665,-24.9352,1.26105,1.6548500000000002,-13.4748,1.81725,12.0,0.87385,-31.9477,1.0682,2.23155,0.9,0.9993,0.22605,0.90175,0.94695,-35.44535,0.54165,1.24505,0.8706499999999999,-13.37365,0.0626,0.94165,6.058199999999999,-32.83669999999999,0.94725,0.9091,0.0909,1.11135,0.7464,0.35175,79.97985,0.0748,-0.2938,0.46585,6.519299999999999,0.86485,0.0512,0.9,1.3664,0.0586,0.90435,0.1218,6.716200000000001,0.85675,0.10325,0.8714,0.1463,0.08695,0.0716,0.7220500000000001,42.66585,0.94635,0.12455,-24.2393,3
cec2014,28,1,0.08215,8.4319,1.0079,0.1204,10158.22195,0.1363,4.985849999999999,0.1009,1.3497,-2.145,1.0863,1.3186,-5.3504,1.2355,4.5,0.9979,-0.52955,1.04095,45.38825,0.9,0.99985,0.1083,0.99155,0.97895,1.99685,0.5456,1.44345,1.0027,-5.5982,0.0967,0.8139000000000001,3.9461,0.67935,0.9779,0.9091,0.0909,0.9237,0.81105,0.102,6.50865,0.0734499999999999,-0.1131,0.10725,2680.34985,0.7204999999999999,0.067,0.9,1.2062,0.09445,0.9888,0.1204,7.73565,1.01965,0.12575,0.16135,0.11975,0.09705,0.06005,0.1454,30.5627,0.93805,0.08775,-2.8462,3
cec2014,29,1,0.10545,1233363.4979,0.96925,0.1201,880976731.9168,0.1142,-7.752599999999999,0.0887,1.27935,-2.17345,1.0849000000000002,1.3633,-1.4901,1.21485,6.5,0.98725,-3.23085,0.99825,2.33365,0.9,1.0,0.1431,0.99145,0.9941,-7.79345,0.5309999999999999,1.23235,0.989,-1.58645,0.06825,0.84165,96004.25425,-2.7829,0.99375,0.8182,0.0909,0.8984,0.77185,0.58765,13.9747,0.09555,-0.28905,0.6075,7.81025,0.8087500000000001,0.05495,0.9,6.4314,0.0683,0.99105,0.1201,71.5543,0.96945,0.1054,0.85485,0.16185,0.1069499999999999,0.0584,0.80135,6879538.41525,0.92755,0.1179,-2.27105,3
cec2014,30,1,0.1136,234622.8848,0.9029,0.12145,170755984.08015,0.14985,-25.3747,0.0977,1.5362,-15.1842,1.15555,1.0911,-9.4337,1.0865,13.0,0.92305,-19.50065,1.02655,2.937,0.9,1.0,0.1249,0.94015,0.96285,-24.60285,0.54395,2.16295,0.92175,-9.4116,0.103,0.74855,174570.67320000002,-19.8643,0.96285,0.8182,0.0909,0.99475,0.7353,0.5519000000000001,31.08495,0.0741,-0.2348,0.5820000000000001,12.0202,0.47935,0.04825,0.9,5.7608,0.101,0.9391,0.12145,12.19255,0.90005,0.129,0.88205,0.16105,0.1006499999999999,0.06225,0.78685,2064877.55065,0.9336,0.11455,-15.42365,3
cec2015,1,1,0.0936,32547116.0553,0.87035,0.1195499999999999,15907401001.119753,0.2744,-33.07255,0.1047,2.63275,-21.10285,2.94475,2.79395,-14.9224,2.6572,14.0,0.89575,-26.4094,0.9975,1.5370499999999998,0.9,1.0,0.2583499999999999,0.9169,0.9412,-32.8433,0.55705,1.57015,0.89575,-14.8797,0.1,1.1332,679987.0797,-26.4632,0.9413,0.9091,0.0909,0.9889,0.7786500000000001,0.40195,512.17045,0.06955,-0.31225,0.75695,2.1064,0.6341,0.0637,0.9,7.8729,0.1003,0.9169,0.1195499999999999,251.60985,0.8697,0.09375,1.0,0.1513,0.0847,0.07535,0.65425,169876970.2931,0.94925,0.0957,-21.06255,3
cec2015,2,1,0.09695,112993393.8033,0.7032499999999999,0.11995,90964240046.84256,0.1227,-76.41035,0.0745,1.6742,-48.5488,1.34215,1.31805,-30.81555,1.22995,1.0,0.7621,-60.27455,1.1212,0.6126,0.9,1.0,0.12605,0.8087500000000001,0.8786,-75.17705000000001,0.5299499999999999,1.7722,0.75955,-30.74035,0.0724,0.80705,6802829.27865,-61.05645,0.87865,0.8182,0.0909,0.937,0.82115,0.80045,5.81675,0.10705,-0.34475,0.93975,-0.062,0.63125,0.0412,0.9,8.2933,0.0647,0.8097000000000001,0.11995,82.51310000000001,0.69895,0.0914,1.0,0.1735499999999999,0.0633,0.11695,0.8637999999999999,566734290.02635,0.9655,0.1014,-48.22095,2
cec2015,3,1,0.50145,0.0016,1.00285,0.1209,321.6925,0.25,0.6454,0.25,1.0,-0.19535,1.0,1.00405,-0.1081999999999999,0.9983,1.0,1.0004499999999998,0.1095,1.0,-0.6353,0.9,0.1209,0.50325,0.9992,0.9996,0.72515,0.6656,1.0,1.0008499999999998,-0.0095,0.1,1.0,1.93555e-06,0.21635,1.0,0.9091,0.8182,1.0015,0.8686,-0.0003,24.01605,0.0476,-0.6550499999999999,-0.00025,0.5253,1.0,0.1,0.9,-2.5576,0.1,0.99905,0.1209,28.70825,1.0025499999999998,0.25,-0.00175,0.1099499999999999,0.124,0.04585,-0.00035,0.0001,0.9112,0.5005,-0.22985,4
cec2015,4,1,0.1525,0.28485,0.7153,0.121,685.4537,0.1801499999999999,-72.61205000000001,0.1286999999999999,1.38855,-50.4148,1.1578499999999998,1.29055,-34.14045,1.11185,1.0,0.7605999999999999,-60.6426,1.0533,0.7622,0.9,0.2308,0.19765,0.80135,0.8655,-72.1249,0.5806,1.29325,0.76005,-34.227900000000005,0.09455,0.82945,0.01035,-60.89985,0.8649,0.8182,0.8182,0.8685499999999999,0.8488,0.6169,3.14835,0.08305,-0.39905,0.85775,0.8042,0.8132999999999999,0.0728999999999999,0.9,-0.3153,0.0906,0.80095,0.121,74.06305,0.7138,0.1555,0.92735,0.16375,0.07355,0.0972,0.68895,0.7538,0.95745,0.1780499999999999,-50.42545,2
