suite,fid,iid,ela_meta.quad_simple.cond,ela_level.lda_qda_10,ic.eps.ratio,disp.diff_median_25,ela_level.lda_mda_25,nbc.dist_ratio.coeff_var,ela_meta.quad_simple.adj_r2,ela_level.qda_mda_50,pca.expl_var_PC1.cor_init,ela_meta.lin_simple.adj_r2,disp.ratio_median_02,disp.diff_mean_05,pca.expl_var.cov_init,ela_level.mmce_qda_10,ela_level.mmce_lda_50,ela_level.lda_mda_10,nbc.nn_nb.sd_ratio,disp.ratio_mean_10,disp.diff_mean_25,ela_level.mmce_mda_10,ela_level.lda_mda_50,disp.ratio_median_25,pca.expl_var_PC1.cor_x,ela_meta.quad_w_interact.adj_r2,pca.expl_var.cor_init,ela_meta.lin_simple.coef.max_by_min,disp.ratio_median_05,disp.ratio_mean_05,pca.expl_var.cor_x,ela_level.mmce_lda_25,nbc.nn_nb.mean_ratio,ela_distr.kurtosis,disp.diff_median_02,ela_level.lda_qda_50,ela_level.mmce_qda_25,disp.ratio_median_10,ela_distr.skewness,disp.diff_mean_02,disp.ratio_mean_25,nbc.nb_fitness.cor,ela_level.mmce_mda_25,ela_level.lda_qda_25,pca.expl_var_PC1.cov_x,disp.diff_median_10,ela_meta.lin_simple.coef.min,ela_level.qda_mda_25,ela_meta.lin_simple.intercept,ic.h.max,pca.expl_var.cov_x,ela_level.qda_mda_10,ic.eps.max,nbc.nn_nb.cor,pca.expl_var_PC1.cov_init,disp.diff_mean_10,disp.ratio_mean_02,ela_level.mmce_qda_50,ela_distr.number_of_peaks,ela_meta.lin_w_interact.adj_r2,ela_meta.lin_simple.coef.max,ela_level.mmce_mda_50,ic.m0,disp.diff_median_05,ela_level.mmce_lda_10,clustering_12_clusters
cec2013,26,1,30.7808,1.24315,2.2472,-2.4817,1.17305,0.09125,0.41505,0.9099,0.1488,0.3879,0.9674,-16.832349999999998,0.0909,0.0721499999999999,0.21715,1.0334,0.0694,0.95655,-2.8106,0.0874,1.48375,0.9902,0.1196,0.69415,0.9091,37.2298,0.93615,0.93355,0.9,0.164,0.94245,3.51535,-8.27035,1.62805,0.11,0.95855,1.7166,-12.22505,0.9889,-0.2996,0.14035,1.48665,0.1196,-10.52035,7.4148,0.7848999999999999,35388.48605,0.7015,0.9,0.83635,104.0237,0.0805,1.0,-11.0001,0.95175,0.13275,17.5,0.621,257.67560000000003,0.1461,0.5482,-16.21015,0.09045,0
cec2013,27,1,6.4011,1.28435,0.8659,-29.9974,1.0685,0.0676,0.17185,0.77345,0.12445,0.12845,0.7561500000000001,-49.56535,0.0909,0.0427,0.1955,1.04955,0.1009,0.837,-29.817,0.05225,1.0853000000000002,0.8818,0.1204,0.2692,0.9091,16.0168,0.80245,0.80435,0.9,0.11465,0.9636,591.6729,-61.89755,1.40195,0.0872,0.83575,19.2704,-61.51805,0.8823,-0.1991,0.10915,1.3102999999999998,0.1204,-41.69595,0.84825,0.8016,4655.42705,0.82365,0.9,0.8249500000000001,4.0328,0.10825,0.99625,-41.2909,0.75715,0.14145,1.0,0.19685,12.85045,0.18105,0.5454,-50.1298,0.05395,0
cec2013,28,1,26.34055,1.39135,1.006,-36.5961,1.14365,0.06305,0.0093,0.8392,0.1091999999999999,0.00565,0.6636500000000001,-69.53455,0.0909,0.0685,0.23775,1.0698,0.1121,0.7742500000000001,-37.1488,0.0895,1.22355,0.85575,0.11915,0.0784,0.9091,18.0346,0.7254499999999999,0.7255,0.9,0.18905,0.96535,3653.5474,-85.36365,1.44745,0.12705,0.7764,57.0807,-84.2461,0.85335,-0.0204,0.1647,1.47205,0.11915,-56.73725,2669.37735,0.76485,2002811.9354,0.79145,0.9,0.7676499999999999,4.6309,0.1061999999999999,1.0,-57.193,0.66745,0.1626,19.0,0.0363,48478.5368,0.1935,0.55255,-69.6691,0.0959,0
cec2014,1,1,193.19125,2.7715,7.4925,-18.8966,2.6420000000000003,0.07965,0.7178,1.2208,0.16475,0.61715,0.8557,-30.7373,0.0909,0.0354499999999999,0.1812,1.1971,0.0858,0.8948,-18.5639,0.0835,2.61405,0.92555,0.1212,1.0,0.8182,265.55055,0.8774500000000001,0.8786499999999999,0.9,0.16685,0.95325,1.3105,-36.6361,2.1576,0.0648499999999999,0.8934,1.09285,-36.73835,0.92675,-0.32695,0.0634,2.5857,0.1212,-27.0646,252089.9693,1.00965,9613203681.4357,0.8048,0.9,0.4272,17069949.3404,0.0849,1.0,-26.65305,0.855,0.08495,5.5,0.90145,67090257.3581,0.0698,0.53195,-31.10865,0.09895,0
cec2014,2,1,51.8691,1.5566,8.1131,-36.4792,1.3132,0.059,0.9161,0.9727,0.16355,0.59295,0.6617999999999999,-68.98955000000001,0.0909,0.0578,0.2029,1.08345,0.12135,0.7786,-36.7246,0.08305,1.468,0.8563,0.1209,1.0,0.8182,62.905550000000005,0.72805,0.7277,0.9,0.17495,0.96885,0.19825,-85.83915,1.5134500000000002,0.1054,0.7795,0.6851,-84.7621,0.85505,-0.38115,0.132,1.6347,0.1209,-55.95375,4465790.85785,0.8039499999999999,56443490526.14916,0.82965,0.9,0.6942999999999999,74623028.9139,0.11165,1.0,-56.09075,0.66545,0.133,1.0,0.67985,279621288.866,0.1369,0.544,-69.01945,0.08885,0
cec2014,3,1,255.7597,2.0672,7.2322,-4.3642,2.9052,0.09855,0.30835,1.647,0.11025,0.01065,0.9836,-4.4891,0.0909,0.04835,0.4786,1.0,0.0583,0.9836,-3.944,0.1,9.8473,0.9828,0.1197,1.0,0.9091,20.47695,0.9804,0.9823,0.9,0.25,0.9395,1.78005,-4.1722,6.10405,0.0773,0.98175,1.51775,-3.4534,0.98445,-0.3055,0.0861,3.2336,0.1197,-4.63045,226701.0845,0.90365,3378022724.93355,0.75525,0.9,0.48375,7277416.17155,0.05985,1.0,-4.150650000000001,0.9864,0.0784,17.0,0.7098,4899229.8312,0.0482999999999999,0.56105,-4.9685500000000005,0.1,0
cec2014,4,1,41.33125,1.65635,2.1672,-28.03295,1.4885000000000002,0.06835,0.71955,0.96055,0.1545,0.4607,0.72365,-54.36715,0.0909,0.0452,0.2118499999999999,1.1229,0.10235,0.8284,-27.7782,0.06655,1.6205500000000002,0.8895500000000001,0.1202999999999999,0.97995,0.9091,35.616550000000004,0.78335,0.7854,0.9,0.14645,0.96165,1.89955,-70.14,1.69795,0.08405,0.8279,1.2872,-69.43735,0.89035,-0.3586,0.09695,1.73935,0.1202999999999999,-43.6842,6.36845,0.85565,42601.9786,0.78855,0.9,0.6795,73.5981,0.0945,1.0,-43.47065,0.7259,0.1238,5.0,0.646,223.82165,0.13075,0.5395,-54.9819,0.0744,0
cec2014,5,1,30.284,1.0,-2.5576,0.16135,1.0,0.1235,-0.00015,1.0004,0.10915,-0.0002,0.9999,0.53445,0.8182,0.1,0.5017499999999999,1.0,0.0487,0.9998,0.1599499999999999,0.1,1.00015,1.0006499999999998,0.12005,-0.00105,0.9091,31.0342,1.00185,1.0021,0.9,0.25,0.9117,0.4812499999999999,-0.02635,0.9986,0.25,0.99935,-0.6312,-0.4972499999999999,1.0006499999999998,-0.6564,0.25,1.0,0.12005,-0.1619999999999999,1.86255e-06,1.0,521.6938,0.86835,0.9,1.0,0.0016,0.05,0.12005,-0.0535,0.99805,0.5007,1.0,-0.0006,0.0001,0.50215,0.66595,0.4736,0.1,0
cec2014,6,1,17.553649999999998,0.9963,-1.6166,-10.89705,1.00955,0.10335,0.17075,0.8907,0.11895,0.08365,0.9049,-19.0488,0.8182,0.1004,0.4054,1.0,0.0611499999999999,0.9383,-10.5706,0.1,1.0892499999999998,0.9571,0.1200499999999999,0.4196,0.9091,36.91445,0.9239,0.9248,0.9,0.25065,0.9314,-0.0115,-24.13065,1.22335,0.24375,0.93725,0.01655,-23.9155,0.95825,-0.554,0.2483,1.02825,0.1200499999999999,-15.9122,0.0002,0.979,619.5372,0.86375,0.9,1.0037,0.0139,0.0683,0.1200499999999999,-15.6328,0.9056,0.3313,1.0,0.1739,0.0082,0.3711,0.618,-19.30705,0.1,0
cec2014,7,1,3.98325,1.60725,0.2252,-31.68175,1.27175,0.06135,0.9653,0.972,0.1728,0.7884,0.68405,-63.054950000000005,0.4545,0.0447,0.1401,1.10715,0.10915,0.8039000000000001,-31.81275,0.0649,1.35,0.87515,0.12015,1.0,0.8182,22.6526,0.7524,0.75105,0.9,0.1231,0.96695,-0.1929,-80.1839,1.39245,0.07985,0.8048500000000001,0.5013,-80.4928,0.87445,-0.3601499999999999,0.09555,1.5096,0.12015,-49.5519,0.19185,0.84205,1568.37005,0.8251,0.9,0.68975,0.9888,0.0963,0.81475,-49.69,0.68225,0.10035,1.0,0.82555,4.2842,0.1032,0.53245,-62.8255,0.0723999999999999,0
cec2014,8,1,1.16465,1.19805,-0.4154,-33.62615,1.0585,0.0785,0.84015,0.8653,0.16375,0.61985,0.7203999999999999,-59.22365,0.8182,0.07685,0.2092999999999999,1.0441,0.0839,0.8042,-33.9349,0.088,1.0331,0.8675,0.1204,0.8405,0.8182,9.55225,0.76655,0.76625,0.9,0.17265,0.95325,0.02205,-70.9648,1.1883,0.1422999999999999,0.805,0.2806,-70.75645,0.86605,-0.44315,0.16405,1.2244,0.1204,-49.4953,0.0404,0.8644499999999999,1042.8756,0.86005,0.9,0.8706499999999999,0.2262,0.0725,0.1601,-49.59705,0.7207,0.17665,1.0,0.6232,0.38475,0.2041,0.6027,-59.24745,0.0917,0
cec2014,9,1,2.8238000000000003,1.24365,-0.3554,-33.6891,1.1905,0.07525,0.71515,0.927,0.15165,0.41785,0.7234499999999999,-58.8661,0.9091,0.0776,0.2587,1.047,0.09095,0.8054,-33.8553,0.0912,1.43105,0.8672500000000001,0.12095,0.8889,0.9091,8.8359,0.7677,0.7676499999999999,0.9,0.196,0.9563,0.39235,-70.20675,1.56005,0.1403,0.80555,0.52675,-69.68815000000001,0.8664000000000001,-0.43635,0.16485,1.4026999999999998,0.12095,-49.34985,0.05185,0.84625,1162.62865,0.8534999999999999,0.9,0.8444,0.2657,0.08415,0.17325,-49.292550000000006,0.72495,0.16695,1.0,0.59535,0.4594,0.1815,0.5885,-58.9529,0.096,0
cec2014,10,1,12.51355,1.0,0.8659,-0.29785,0.99975,0.124,0.05285,0.9832,0.11305,0.03285,0.99115,-1.28515,0.0909,0.1,0.4424,1.0,0.0509,0.99615,-0.21085,0.1,0.99305,0.99885,0.1201,0.0659,0.9091,28.13955,0.9954,0.99495,0.9,0.25,0.91075,-0.0663,-2.2387,1.0077,0.2501,0.9958,-0.02525,-1.94395,0.99915,-0.6122,0.2501,1.0,0.1201,-1.06655,0.03805,1.0,4963.80435,0.8714,0.9,1.0,4.223,0.05125,0.9215,-0.97815,0.99235,0.43955,1.0,0.03325,1.1391,0.4468999999999999,0.6657500000000001,-1.1679,0.1,0
cec2014,11,1,22.9281,1.0,0.8659,-3.4239,0.9995,0.12075,0.0335,0.9913,0.1126,0.0281,0.968,-6.1618,0.0909,0.1,0.45035,1.0,0.04605,0.98065,-3.36895,0.1,0.99625,0.9865,0.1210499999999999,0.0443999999999999,0.9091,47.2708,0.97575,0.9757,0.9,0.25,0.9142,-0.0668,-8.11805,1.002,0.2502,0.9804,-0.0204999999999999,-8.1341,0.9867,-0.6157,0.2501,0.999,0.1210499999999999,-4.9751,0.0277,1.0005,5151.2088,0.8722,0.9,1.0,4.4223,0.0505,0.92225,-4.90095,0.9679,0.4472,1.0,0.0315,1.22635,0.45325,0.6646,-6.15645,0.1,0
cec2014,12,1,22.25975,1.0,-1.0961,-0.0178499999999999,1.0,0.12345,-0.00015,0.99925,0.109,-0.0003,0.99615,-1.0518,0.8182,0.1,0.50075,1.0,0.0443,0.9975,-0.06265,0.1,0.9996,0.9999,0.11985,-0.0013,0.9091,26.6199,0.9952,0.99585,0.9,0.25,0.9114,-0.1175,-0.97645,1.0008499999999998,0.25,0.9973,0.5139499999999999,-1.12655,0.99975,-0.5727,0.25,1.0,0.11985,-0.6771499999999999,0.0001,1.0,1216.2228,0.87,0.9,1.0,0.0461,0.04345,0.1197,-0.6342,0.9956,0.4999,1.0,-5.4490450000000006e-05,0.0025,0.501,0.66595,-1.22335,0.1,0
cec2014,13,1,3.8994,1.6076,-1.6366,-33.07785,1.27305,0.0606,0.9876,0.9224,0.17495,0.8185,0.67085,-66.447,0.8182,0.0447,0.1287499999999999,1.1203,0.1284,0.7917,-33.3313,0.0637,1.25105,0.8697,0.1207,1.0,0.8182,106.1617,0.7388,0.73775,0.9,0.1181,0.96715,0.0438,-83.51135,1.35325,0.0794499999999999,0.79295,0.5635,-83.58494999999999,0.8684499999999999,-0.3510999999999999,0.09085,1.4895,0.1207,-52.54735,0.0005,0.8674999999999999,1314.32305,0.8262,0.9,0.69255,0.0139,0.1227,0.12075,-52.76945,0.6700999999999999,0.0948,1.0,0.8343,0.0564,0.10185,0.5319,-66.28819999999999,0.0717,0
cec2014,14,1,3.09955,1.5486,-0.4154,-37.31675,1.28415,0.05735,0.8793500000000001,0.8673500000000001,0.15845,0.5302,0.6627,-69.36435,0.9091,0.0583,0.2263,1.0885,0.13255,0.7767,-37.57605,0.0839,1.4327,0.853,0.1201,1.0,0.9091,29.20695,0.7279500000000001,0.7262500000000001,0.9,0.18,0.97015,0.32955,-85.64155,1.64155,0.1076999999999999,0.7784,0.5085500000000001,-85.3447,0.85165,-0.4044999999999999,0.13905,1.6729500000000002,0.1201,-56.2335,0.0147,0.7706999999999999,1586.2767,0.8368,0.9,0.70075,0.2262,0.12315,0.17955,-56.5622,0.6631499999999999,0.13755,1.0,0.6550499999999999,0.43405,0.15775,0.5466,-69.04775000000001,0.0916,0
cec2014,15,1,159.88585,1.26335,5.6306,-31.3408,1.35425,0.0676499999999999,0.3782999999999999,0.9481,0.13395,0.2026,0.68235,-64.10665,0.0909,0.08195,0.26755,1.0395,0.1003999999999999,0.8012999999999999,-31.5189,0.1004,1.5345,0.8765000000000001,0.1194,0.79705,0.9091,153.88524999999998,0.74795,0.747,0.9,0.2362,0.96175,61.9831,-80.6109,1.61095,0.14725,0.8029999999999999,6.574,-80.60985,0.8756,-0.18325,0.17375,1.5968,0.1194,-49.9844,18145.34495,0.8453999999999999,171199498.7491,0.6967,0.9,0.81785,67581.8117,0.0912,1.0,-50.3404,0.6818,0.16515,35.0,0.33785,2741403.97935,0.17565,0.5609999999999999,-63.95815,0.10305,0
cec2014,16,1,31.26345,1.0,-2.8579,-6.01985,0.9985,0.11515,-0.0003,0.99605,0.108,-0.0002,0.9394,-11.3658,0.8182,0.1,0.5005,1.0,0.05115,0.96335,-5.9338,0.1,1.0016,0.9763,0.11875,-0.0039,0.9091,21.10725,0.95365,0.9551,0.9,0.25,0.9183,4.2986,-15.3791,1.0039,0.2512999999999999,0.9625,0.00255,-15.26715,0.97655,-0.593,0.25045,0.99475,0.11875,-9.51515,1.5788e-06,1.00225,1605.0005500000002,0.80885,0.9,1.0,0.0007,0.0542,0.11875,-9.2775,0.93975,0.49855,7.5,-0.0012,0.0001,0.50115,0.661,-11.75855,0.1,0
cec2014,17,1,222.92295,1.6178,7.2322,-7.3472,2.9319,0.0938,0.1941999999999999,1.91605,0.11225,0.0299,0.92735,-16.7406,0.0909,0.06185,0.4488,1.0,0.06745,0.94975,-7.45865,0.1,13.82665,0.9711,0.11985,1.0,0.9091,46.8952,0.9326,0.9339,0.9,0.25,0.94265,5.545249999999999,-18.42995,7.1592,0.081,0.94965,2.1286,-18.607550000000003,0.97055,-0.2873,0.0853,3.0865,0.11985,-12.77555,163940.82675,0.9279,3414854382.3615,0.76155,0.9,0.6181000000000001,7109709.4323,0.07205,1.0,-12.72755,0.92655,0.0622,15.0,0.8431500000000001,8130530.21415,0.0321,0.55985,-17.0974,0.1,0
cec2014,18,1,620.2007,1.3503500000000002,7.5325,-19.38255,1.7406,0.08215,0.701,0.5699000000000001,0.1231,0.111,0.90315,-24.5992,0.0909,0.0741,0.40395,1.0,0.07045,0.90895,-19.126,0.1,1.9599,0.9236,0.1195,1.0,0.9091,242.7768,0.90275,0.9029,0.9,0.25,0.9525,0.80295,-24.5862,3.42355,0.13255,0.9088,0.9469,-24.7128,0.9245,-0.4136,0.1436,1.8859,0.1195,-23.1417,102250.8424,0.9029,6899946938.02135,0.8267,0.9,0.7482500000000001,17875255.259,0.06475,1.0,-23.0712,0.90245,0.11785,7.5,0.4204,25096241.44585,0.20495,0.5572,-24.6784,0.1,0
cec2014,19,1,1234.8121999999998,1.65495,1.4464,-20.8479,2.1951,0.08145,0.9084,1.4474,0.1649999999999999,0.63395,0.8351,-35.77095,0.0909,0.04955,0.15965,1.0608499999999998,0.0761,0.88305,-20.78255,0.0774,2.022,0.9179,0.121,0.99825,0.8182,402.78115,0.85975,0.85885,0.9,0.13295,0.9515,1.7102,-41.852050000000006,1.39885,0.06305,0.8829,1.47575,-41.950500000000005,0.91795,-0.2993,0.0611499999999999,2.09255,0.121,-29.709200000000003,0.2738,1.0318,9045.88955,0.70635,0.9,0.64675,15.3528,0.0827,0.9995,-29.62665,0.83445,0.11355,18.0,0.68745,110.94225,0.0785,0.547,-35.59395,0.0814,0
cec2014,20,1,391.24005,1.7817,7.8729,-8.8355,3.0122,0.09605,0.4931999999999999,2.53895,0.1301999999999999,0.16725,0.95085,-9.7829,0.0909,0.0561,0.3577,1.0,0.0581,0.96305,-8.8021,0.1,10.54555,0.9652,0.11985,1.0,0.9091,190.0894,0.96195,0.96135,0.9,0.25,0.94125,2.3887,-12.4853,4.099550000000001,0.092,0.9633,1.61395,-12.79785,0.96525,-0.30765,0.0829999999999999,2.7174,0.11985,-9.3172,476929.28115,1.1094,14177876756.5293,0.7688,0.9,0.5612,32547116.0553,0.0650999999999999,1.0,-9.35385,0.9495,0.0865499999999999,18.0,0.6757,100032763.3713,0.03365,0.5624,-9.6548,0.1,0
cec2014,21,1,333.88695,2.4184,7.34235,-12.810099999999998,1.65665,0.09395,0.81305,1.0376,0.1684999999999999,0.7100500000000001,0.92885,-14.1698,0.0909,0.0416,0.0799,0.9901,0.07125,0.94525,-12.8167,0.1012,1.03695,0.94955,0.11965,1.0,0.8182,356.8949,0.94545,0.94405,0.9,0.253,0.9425,2.0197,-18.05175,1.01565,0.0563,0.94495,1.5625,-18.1949,0.9494,-0.25965,0.1511,4.4691,0.11965,-13.97085,241950.5907,0.3664,6001663962.4485,0.75225,0.9,0.4094,9596156.71065,0.07345,1.0,-13.87255,0.92815,0.0784499999999999,17.0,0.89865,87374021.52605,0.07555,0.54745,-13.843,0.10005,0
cec2014,22,1,495.331,1.41185,3.7788,-21.5373,2.6167,0.0837,0.599,1.33305,0.1466,0.34725,0.87705,-28.3346,0.0909,0.0712,0.18075,0.9843,0.0727,0.897,-21.43225,0.1022,1.85005,0.9151,0.11935,0.9162,0.9091,414.06435,0.8876999999999999,0.88815,0.9,0.2157,0.95085,22.06535,-31.20135,1.3748999999999998,0.0939,0.8976500000000001,4.2751,-31.2994,0.9154,-0.2052,0.08285,2.3153,0.11935,-25.9778,200.1438,1.1199,3562437.1029000003,0.61005,0.9,0.6996,243.9986,0.0673,1.0,-26.0883,0.87645,0.13135,49.5,0.4449499999999999,84439.8225,0.0986,0.5523499999999999,-28.504,0.1007,0
cec2014,23,1,11.81555,2.01155,1.1862,-28.04425,1.63545,0.0707,0.8420000000000001,1.0524,0.15695,0.49385,0.79095,-43.26365,0.0909,0.05455,0.21225,1.07735,0.102,0.8545,-27.6249,0.1023999999999999,1.7281,0.8895500000000001,0.12145,0.97855,0.9091,68.07185,0.82775,0.8291999999999999,0.9,0.21145,0.96105,0.95305,-53.05275,1.64095,0.1161,0.8531,1.1288,-52.3885,0.89095,-0.3532,0.1268,1.83075,0.12145,-37.2845,0.5125500000000001,0.9159,6924.6898,0.8109,0.9,0.52675,7.6893,0.09305,0.9969,-36.8655,0.7932,0.1283,4.0,0.6078,34.690250000000006,0.12245,0.5521,-43.70235,0.1101,0
cec2014,24,1,12.57215,1.41215,-0.1151,-32.32025,1.1908500000000002,0.0697,0.5818000000000001,0.87695,0.1606,0.5496000000000001,0.71715,-58.7048,0.0909,0.0759,0.10975,1.0306,0.0989,0.80845,-31.99575,0.1041,1.0877,0.87265,0.12175,0.88775,0.9091,35.36395,0.7626,0.76825,0.9,0.1956,0.96045,7.1783,-71.76885,1.25515,0.11695,0.8041499999999999,2.6634,-69.67920000000001,0.8737,-0.2125,0.16595,1.6807,0.12175,-49.70875,0.1219,0.70895,3083.1903,0.76305,0.9,0.73065,0.2914,0.0924,0.9418,-48.51915,0.72495,0.0877,6.5,0.8511,4.3842,0.10025,0.543,-60.2709,0.10705,0
cec2014,25,1,57.7765,1.5326,0.1051,-15.8937,1.75285,0.0792,0.19765,0.63485,0.1111,0.0077,0.88,-25.12835,0.7273,0.0652,0.47465,1.0,0.0842499999999999,0.9161,-15.43605,0.1,3.71435,0.93735,0.1207999999999999,0.9955,0.9091,17.35005,0.8987499999999999,0.9008,0.9,0.25,0.9545,4.65845,-30.4608,5.83315,0.1051,0.914,1.9135,-29.42595,0.9391,-0.32665,0.1426,2.37815,0.1207999999999999,-21.83825,0.0171,0.72965,3018.1441,0.795,0.9,0.6525,0.6092,0.0793,0.7214,-21.26405,0.88385,0.0817,7.0,0.8068,0.3106,0.1284,0.5484,-25.69965,0.1,0
cec2014,26,1,7.45405,1.15315,0.4454,-16.18055,1.0986,0.0827499999999999,0.45545,0.91295,0.1466,0.36295,0.75755,-41.154,0.0909,0.05015,0.3165,1.0756,0.08345,0.8921,-15.91515,0.0539,1.7961,0.93625,0.12,0.70765,0.9091,47.08485,0.83635,0.83755,0.9,0.2052,0.95005,7.6808,-61.5381,1.95055,0.1619,0.8908,2.5659,-61.40405,0.9372,-0.26985,0.1875,1.2675,0.12,-27.7193,0.12085,0.8624499999999999,3498.0107,0.7676499999999999,0.9,0.92955,1.1616,0.08185,0.96755,-27.3365,0.7576,0.1622,9.0,0.57395,5.4581,0.1768,0.5640499999999999,-41.5369,0.0573,0
cec2014,27,1,79.97985,1.24505,1.3664,-13.4748,1.26105,0.08695,0.46585,1.11135,0.1463,0.35175,0.85675,-31.9477,0.0909,0.0512,0.22605,1.0682,0.0716,0.90435,-13.37365,0.0586,1.81725,0.94695,0.1218,0.8714,0.9091,6.716200000000001,0.8706499999999999,0.87385,0.9,0.1296,0.94635,6.519299999999999,-36.3518,1.6548500000000002,0.0983,0.90175,2.23155,-35.44535,0.94725,-0.2938,0.10325,1.33665,0.1218,-24.9352,6.058199999999999,0.94165,9115.05675,0.7464,0.9,0.86485,10.1393,0.0748,0.9993,-24.2393,0.8601000000000001,0.13745,12.0,0.7220500000000001,42.66585,0.12455,0.54165,-32.83669999999999,0.0626,0
cec2014,28,1,6.50865,1.44345,1.2062,-5.3504,1.0863,0.09705,0.10725,0.9237,0.11975,0.102,1.01965,-0.52955,0.0909,0.067,0.1083,1.04095,0.06005,0.9888,-5.5982,0.09445,1.2355,0.97895,0.1204,0.16135,0.9091,7.73565,1.0027,0.9979,0.9,0.1363,0.93805,2680.34985,4.985849999999999,1.3186,0.1009,0.99155,45.38825,1.99685,0.9779,-0.1131,0.12575,1.3497,0.1204,-2.145,3.9461,0.8139000000000001,10158.22195,0.81105,0.9,0.7204999999999999,8.4319,0.0734499999999999,0.99985,-2.8462,1.0079,0.08215,4.5,0.1454,30.5627,0.08775,0.5456,0.67935,0.0967,0
cec2014,29,1,13.9747,1.23235,6.4314,-1.4901,1.0849000000000002,0.1069499999999999,0.6075,0.8984,0.16185,0.58765,0.96945,-3.23085,0.0909,0.05495,0.1431,0.99825,0.0584,0.99105,-1.58645,0.0683,1.21485,0.9941,0.1201,0.85485,0.8182,71.5543,0.989,0.98725,0.9,0.1142,0.92755,7.81025,-7.752599999999999,1.3633,0.0887,0.99145,2.33365,-7.79345,0.99375,-0.28905,0.1054,1.27935,0.1201,-2.17345,96004.25425,0.84165,880976731.9168,0.77185,0.9,0.8087500000000001,1233363.4979,0.09555,1.0,-2.27105,0.96925,0.10545,6.5,0.80135,6879538.41525,0.1179,0.5309999999999999,-2.7829,0.06825,0
cec2014,30,1,31.08495,2.16295,5.7608,-9.4337,1.15555,0.1006499999999999,0.5820000000000001,0.99475,0.16105,0.5519000000000001,0.90005,-19.50065,0.0909,0.04825,0.1249,1.02655,0.06225,0.9391,-9.4116,0.101,1.0865,0.96285,0.12145,0.88205,0.8182,12.19255,0.92175,0.92305,0.9,0.14985,0.9336,12.0202,-25.3747,1.0911,0.0977,0.94015,2.937,-24.60285,0.96285,-0.2348,0.129,1.5362,0.12145,-15.1842,174570.67320000002,0.74855,170755984.08015,0.7353,0.9,0.47935,234622.8848,0.0741,1.0,-15.42365,0.9029,0.1136,13.0,0.78685,2064877.55065,0.11455,0.54395,-19.8643,0.103,0
cec2015,1,1,512.17045,1.57015,7.8729,-14.9224,2.94475,0.0847,0.75695,0.9889,0.1513,0.40195,0.8697,-26.4094,0.0909,0.0637,0.2583499999999999,0.9975,0.07535,0.9169,-14.8797,0.1003,2.6572,0.9412,0.1195499999999999,1.0,0.9091,251.60985,0.89575,0.89575,0.9,0.2744,0.94925,2.1064,-33.07255,2.79395,0.1047,0.9169,1.5370499999999998,-32.8433,0.9413,-0.31225,0.09375,2.63275,0.1195499999999999,-21.10285,679987.0797,1.1332,15907401001.119753,0.7786500000000001,0.9,0.6341,32547116.0553,0.06955,1.0,-21.06255,0.87035,0.0936,14.0,0.65425,169876970.2931,0.0957,0.55705,-26.4632,0.1,0
cec2015,2,1,5.81675,1.7722,8.2933,-30.81555,1.34215,0.0633,0.93975,0.937,0.1735499999999999,0.80045,0.69895,-60.27455,0.0909,0.0412,0.12605,1.1212,0.11695,0.8097000000000001,-30.74035,0.0647,1.22995,0.8786,0.11995,1.0,0.8182,82.51310000000001,0.75955,0.7621,0.9,0.1227,0.9655,-0.062,-76.41035,1.31805,0.0745,0.8087500000000001,0.6126,-75.17705000000001,0.87865,-0.34475,0.0914,1.6742,0.11995,-48.5488,6802829.27865,0.80705,90964240046.84256,0.82115,0.9,0.63125,112993393.8033,0.10705,1.0,-48.22095,0.7032499999999999,0.09695,1.0,0.8637999999999999,566734290.02635,0.1014,0.5299499999999999,-61.05645,0.0724,0
cec2015,3,1,24.01605,1.0,-2.5576,-0.1081999999999999,1.0,0.124,-0.00025,1.0015,0.1099499999999999,-0.0003,1.0025499999999998,0.1095,0.8182,0.1,0.50325,1.0,0.04585,0.99905,-0.0095,0.1,0.9983,0.9996,0.1209,-0.00175,0.9091,28.70825,1.0008499999999998,1.0004499999999998,0.9,0.25,0.9112,0.5253,0.6454,1.00405,0.25,0.9992,-0.6353,0.72515,1.0,-0.6550499999999999,0.25,1.0,0.1209,-0.19535,1.93555e-06,1.0,321.6925,0.8686,0.9,1.0,0.0016,0.0476,0.1209,-0.22985,1.00285,0.50145,1.0,-0.00035,0.0001,0.5005,0.6656,0.21635,0.1,0
cec2015,4,1,3.14835,1.29325,-0.3153,-34.14045,1.1578499999999998,0.07355,0.85775,0.8685499999999999,0.16375,0.6169,0.7138,-60.6426,0.8182,0.0728999999999999,0.19765,1.0533,0.0972,0.80095,-34.227900000000005,0.0906,1.11185,0.8655,0.121,0.92735,0.8182,74.06305,0.76005,0.7605999999999999,0.9,0.1801499999999999,0.95745,0.8042,-72.61205000000001,1.29055,0.1286999999999999,0.80135,0.7622,-72.1249,0.8649,-0.39905,0.1555,1.38855,0.121,-50.4148,0.01035,0.82945,685.4537,0.8488,0.9,0.8132999999999999,0.28485,0.08305,0.2308,-50.42545,0.7153,0.1525,1.0,0.68895,0.7538,0.1780499999999999,0.5806,-60.89985,0.09455,0
