suite,fid,iid,run_id,dimensions,cluster,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.mmce_mda_10,ela_level.lda_qda_10,ela_level.lda_mda_10,ela_level.qda_mda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.mmce_mda_25,ela_level.lda_qda_25,ela_level.lda_mda_25,ela_level.qda_mda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.mmce_mda_50,ela_level.lda_qda_50,ela_level.lda_mda_50,ela_level.qda_mda_50,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ic.h.max,ic.eps.s,ic.eps.max,ic.eps.ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,pca.expl_var.cov_x,pca.expl_var.cor_x,pca.expl_var.cov_init,pca.expl_var.cor_init,pca.expl_var_PC1.cov_x,pca.expl_var_PC1.cor_x,pca.expl_var_PC1.cov_init,pca.expl_var_PC1.cor_init
all,33,1,15.5,10.0,23.0,0.6499999999999999,0.7067,0.75115,0.82215,0.6482,0.7066,0.75135,0.8242,-58.1107,-48.69355,-41.313950000000006,-29.52185,-58.5097,-48.80315,-41.354,-29.2436,0.0083,78741.03150000001,3.77155,39.52855,10.9133,0.0235,1.0,10.0,1.0,0.1,0.09655,0.1,1.0356,1.0,0.9656,0.25,0.20005,0.24735000000000001,1.2496,1.0106000000000002,0.8119000000000001,0.4718,0.1031,0.33825,4.564,1.39345,0.30474999999999997,0.3676,0.05215,1.0,0.84605,3.028,193.7703,2.5075,0.56225,0.15025,0.97375,0.1356,0.05275,-0.51965,0.9,0.9,0.0909,0.9091,0.12095,0.12095,1.0,0.11145
all,34,1,15.5,10.0,4.0,0.63995,0.6993,0.75105,0.82675,0.642,0.70245,0.7542,0.8301,-0.9121,-0.7619,-0.6308,-0.43884999999999996,-0.90875,-0.7555499999999999,-0.62415,-0.43125,0.12895,2.8571,0.2111,0.4718,2.15925,0.14115,0.78535,1.06585,0.85345,0.1,0.09825,0.1,1.0177999999999998,1.0,0.9824999999999999,0.2565,0.20165,0.25465,1.27915,1.0059,0.7931999999999999,0.38295,0.2162,0.35345,1.76395,1.0817,0.61155,0.9727,1.27495,2.0,0.8514,0.7858,0.8412,0.1852,0.6051,0.13995000000000002,0.971,0.12445,0.05695,-0.50135,0.9,0.9,0.8182,0.9091,0.1197,0.1197,0.49115,0.12664999999999998
all,35,1,15.5,10.0,15.0,1.2685499999999998,1.21275,1.1663999999999999,1.0906500000000001,1.2772000000000001,1.2233,1.1754,1.0963500000000002,0.68035,0.53905,0.42155,0.2296,0.70335,0.56665,0.44515,0.2445,0.002,3758172275746945.0,3612929910849510.0,8.138264603860051e+16,20.15665,0.01905,0.0028,23.71105,0.0649,0.1,0.09995000000000001,0.1,1.00065,1.0,0.9994000000000001,0.25,0.2496,0.2502,1.0015,0.999,0.99775,0.4981,0.49934999999999996,0.4986,1.00455,1.00035,1.00075,-0.83395,280.68485,53.0,0.56915,2.817462794715447,1000000000000000.0,15.0,0.62365,0.036199999999999996,0.9071,0.08065,0.13245,-0.26515,0.9,0.9,0.0909,0.9091,0.11925,0.11925,1.0,0.10845
all,36,1,15.5,10.0,19.0,0.7114,0.7601,0.7982,0.85415,0.70845,0.7582500000000001,0.79745,0.8545,-7.3114,-6.0778,-5.11235,-3.6948,-7.4017,-6.13505,-5.1404,-3.69275,0.0378,118.6935,0.09465,0.8191999999999999,8.28105,0.0479,0.63365,6.548,0.64225,0.1,0.0999,0.1,1.0013,1.0,0.9988,0.25,0.22444999999999998,0.25195,1.1141999999999999,0.9923500000000001,0.88985,0.4386,0.24380000000000002,0.39480000000000004,1.7957,1.1076000000000001,0.6185,0.687,0.624,1.0,0.8644499999999999,1.2462,2.789,0.6857,0.62425,0.0935,0.95345,0.0814,0.0794,-0.5408,0.9,0.9,0.2727,0.9091,0.1196,0.1196,0.8812,0.1128
all,37,1,15.5,10.0,4.0,0.64655,0.70055,0.7482500000000001,0.82165,0.64205,0.7,0.7495499999999999,0.8241,-8.95465,-7.587,-6.37835,-4.5186,-9.088000000000001,-7.615349999999999,-6.356249999999999,-4.465,0.11485000000000001,46.39725,0.0633,0.41175,6.843249999999999,0.13069999999999998,0.90215,155.4102,0.9026,0.1,0.0961,0.1,1.0403,1.0,0.9606,0.25815,0.18885,0.25129999999999997,1.3643,1.02785,0.74885,0.3923,0.17275000000000001,0.34914999999999996,2.2376500000000004,1.1219000000000001,0.5004500000000001,0.47414999999999996,0.26285000000000003,1.0,0.85395,0.6657,0.7672,0.1051,0.5827,0.12775,0.96915,0.10565,0.0588,-0.51205,0.9,0.9,0.8182,0.9091,0.11985,0.11985,0.43720000000000003,0.12465
all,38,1,15.5,10.0,5.0,0.6703,0.7326,0.7869999999999999,0.86395,0.6706,0.7331,0.7878499999999999,0.8645,-8.35245,-6.7744,-5.3971,-3.4465,-8.361,-6.772500000000001,-5.3854500000000005,-3.4384,0.0008500000000000001,9.0727,0.0002,0.00405,19.55175,0.00195,0.35675,1.1324999999999998,0.48975,0.1,0.09995000000000001,0.1,1.00065,1.0,0.9994000000000001,0.25,0.24054999999999999,0.25,1.03925,1.0,0.96225,0.48885,0.3221,0.4479,1.5182,1.0932499999999998,0.72105,-1.496,2.64805,7.0,0.8349,-0.4154,0.0383,-1.0961,0.64485,0.0892,0.9575,0.07605,0.0736,-0.712,0.9,0.9,0.8182,0.9091,0.1193,0.1193,0.119,0.10880000000000001
all,39,1,15.5,10.0,15.0,1.27905,1.2196500000000001,1.1706500000000002,1.09195,1.2939500000000002,1.23135,1.1798,1.0976,7.069100000000001,5.5641,4.322900000000001,2.3305,7.4608,5.87315,4.5631,2.4777500000000003,0.0014,148179.57065,11087.8909,208733.4397,19.03545,0.0225,0.00255,10.5593,0.06805,0.1,0.1,0.1,1.0,1.0,1.0,0.25,0.2498,0.25005,1.001,0.99975,0.9984999999999999,0.49870000000000003,0.49870000000000003,0.50075,1.002,0.9969,0.99725,2.6152499999999996,550.7427,44.0,0.731,7.2523,29476.0626,5.0701,0.6297,0.03665,0.90535,0.06935,0.13415,-0.23275,0.9,0.9,0.0909,0.9091,0.1216,0.1216,1.0,0.11075
all,40,1,15.5,10.0,5.0,0.86185,0.8868,0.9081,0.93685,0.86035,0.8866,0.9082,0.9371,-0.5499499999999999,-0.4504,-0.36575,-0.25125,-0.5569,-0.45225000000000004,-0.36605,-0.2508,0.00995,-0.86585,0.0014,0.06995000000000001,57.51475000000001,0.010700000000000001,0.101,1.6488999999999998,0.12215000000000001,0.1,0.1,0.1,1.0,1.0,1.0,0.25,0.25,0.25,1.0,1.0,1.0,0.46125,0.41755,0.46225,1.1068500000000001,1.0038,0.90865,-0.7169,0.39415,5.5,0.869,0.3053,0.3051,-0.2753,0.6597,0.0601,0.9262,0.0502,0.10805000000000001,-0.65845,0.9,0.9,0.9091,0.9091,0.12040000000000001,0.12040000000000001,0.1132,0.11019999999999999
all,41,1,15.5,10.0,16.0,0.8007,0.8501,0.8892,0.9341,0.80095,0.85045,0.8886499999999999,0.93335,-0.25244999999999995,-0.1899,-0.14035,-0.08355,-0.2526,-0.1898,-0.1413,-0.08455,0.0766,7020501.3254,195489.7702,1606416.48525,9.101700000000001,0.25780000000000003,0.0876,11.9644,0.31915,0.0339,0.0211,0.033299999999999996,1.5812,1.0345,0.6475500000000001,0.01595,0.025,0.02695,0.6359,0.56795,0.9133,0.011550000000000001,0.02065,0.0213,0.5728,0.55305,0.985,29.6922,1192.8827,35.0,0.64675,7.2723,10220.4563,4.8298,0.5145,0.0741,0.94825,0.1066,0.08424999999999999,-0.0653,0.9,0.9,0.0909,0.9091,0.12085,0.12085,1.0,0.1195
all,42,1,15.5,10.0,16.0,0.8009999999999999,0.85025,0.88595,0.93255,0.7987500000000001,0.84955,0.8855500000000001,0.9323,-0.2521,-0.18964999999999999,-0.14445,-0.08545,-0.2554,-0.19095,-0.14525,-0.0859,0.08515,5607372.02965,495186.76690000005,1359825.9436499998,2.41695,0.2617,0.09875,10.9083,0.32945,0.03495,0.02205,0.03385,1.6017000000000001,1.0487,0.6575,0.015,0.02525,0.0278,0.624,0.5346,0.9074,0.0109,0.0196,0.021150000000000002,0.5499499999999999,0.5228999999999999,0.97775,33.122749999999996,1532.75775,31.5,0.64935,7.14215,11723.818,4.8098,0.5137,0.08425,0.9475,0.10025,0.0848,-0.07345,0.9,0.9,0.0909,0.9091,0.12029999999999999,0.12029999999999999,1.0,0.1185
all,43,1,15.5,10.0,6.0,0.9352,0.95955,0.9723999999999999,0.98365,0.9352,0.9599,0.9721,0.9837,-1.6421000000000001,-1.0243,-0.6989000000000001,-0.4144,-1.64425,-1.0192,-0.7074,-0.41400000000000003,0.37470000000000003,0.7636000000000001,0.0093,0.0107,1.14955,0.3749,0.37465000000000004,27.7655,0.3729,0.0999,0.10005,0.1008,0.9975,0.9895,0.992,0.22649999999999998,0.22935,0.2308,0.9873000000000001,0.98135,0.9933000000000001,0.29264999999999997,0.2921,0.29395,1.0017,0.99495,0.9931000000000001,-0.5007999999999999,0.026750000000000003,1.0,0.8529500000000001,-0.976,0.014249999999999999,-1.5265,0.6461,0.051000000000000004,0.9156,0.053750000000000006,0.11925,-0.5662,0.9,0.9,0.8182,0.9091,0.1216,0.1216,0.1216,0.14839999999999998
all,44,1,15.5,10.0,15.0,1.0632000000000001,1.05715,1.0469499999999998,1.0049,1.07225,1.06595,1.05485,1.01065,1.6008499999999999,1.4476499999999999,1.1896,0.12445,1.8336000000000001,1.6734,1.3925,0.26990000000000003,0.00195,4970200793716410.0,25973445308868.047,567940646286420.5,25.837249999999997,0.023350000000000003,0.0275,1.60255,0.21215,0.1,0.1,0.1,1.0,1.0,1.0,0.25,0.25,0.25,1.0,1.0,1.0,0.48665,0.3422,0.4464,1.41975,1.08985,0.7699,45.7763,2474.4547000000002,22.0,0.7358,2.817462794715447,377204249341.701,12.2172,0.6319,0.0447,0.9179,0.0359,0.12065000000000001,-0.03165,0.9,0.9,0.0909,0.9091,0.1208,0.1208,1.0,0.10994999999999999
all,45,1,15.5,10.0,6.0,1.1477,1.0982500000000002,1.06575,1.0267499999999998,1.1485500000000002,1.09785,1.06475,1.0252,3.7413499999999997,2.48815,1.6663999999999999,0.67775,3.76865,2.48255,1.6430500000000001,0.6403,0.0,1.56715,0.0002,0.0061,29.950650000000003,0.0015999999999999999,0.0013,12.74585,0.0495,0.1,0.1,0.1,1.0,1.0,1.0,0.25,0.2499,0.25,1.0005,1.0,0.99925,0.49965000000000004,0.4989,0.49995,1.00075,1.0002499999999999,0.9998,2.0774,6.7709,6.0,0.8354,-0.0951,0.0608,-0.8759,0.6496,0.0412,0.92025,0.09575,0.1188,-0.4308,0.9,0.9,0.8182,0.9091,0.1205,0.1205,0.11975,0.10955
all,46,1,15.5,10.0,18.0,0.74185,0.77415,0.8036,0.8508,0.7384999999999999,0.7724,0.8024,0.8515,-6.5411,-5.72225,-4.97495,-3.78055,-6.63505,-5.77655,-5.016,-3.7684499999999996,0.0032500000000000003,923554638.48155,2316513.5154999997,37768458.66405,15.034500000000001,0.023399999999999997,0.13945000000000002,1.24105,0.46335,0.1,0.1,0.1,1.0,1.0,1.0,0.25,0.2339,0.25,1.0689,1.0,0.9353,0.47805,0.23304999999999998,0.4163,2.0526,1.1488,0.5601,19.24995,520.422,45.5,0.67735,9.3944,1867545.8428,7.2523,0.5909,0.07725,0.9493,0.06935,0.08435000000000001,-0.10765,0.9,0.9,0.0909,0.9091,0.12005,0.12005,1.0,0.10965
all,47,1,15.5,10.0,5.0,0.6282,0.68345,0.7315499999999999,0.80665,0.62955,0.68645,0.7354499999999999,0.8111,-9.418949999999999,-8.019549999999999,-6.8008500000000005,-4.89795,-9.40255,-7.95805,-6.7138,-4.794499999999999,0.0057,1049.8699,0.0053,0.11185,23.710749999999997,0.0143,0.3862,1.1389,0.38070000000000004,0.1,0.0982,0.1,1.0178,1.0,0.9825,0.25,0.2087,0.25005,1.19795,0.99975,0.83475,0.4717,0.13255,0.3954,3.56475,1.1934,0.33705,-41.134600000000006,2818.1769999999997,1.0,0.84355,0.3654,0.4516,-0.1151,0.55345,0.13774999999999998,0.9723,0.1261,0.0547,-0.4481,0.9,0.9,0.9091,0.9091,0.1202,0.1202,0.31535,0.1111
all,48,1,15.5,10.0,6.0,0.96665,0.97115,0.9791,0.98985,0.96505,0.97085,0.97855,0.98955,-0.42245,-0.3655,-0.26470000000000005,-0.12840000000000001,-0.4436,-0.3699,-0.27185000000000004,-0.13285,-0.0002,0.0001,0.0,0.0003,22.36785,-0.0017499999999999998,-0.00035,22.89075,-0.0038,0.1,0.1,0.1,1.0,1.0,1.0,0.25,0.25,0.25,1.0,1.0,1.0,0.5023500000000001,0.5019,0.50145,0.99825,1.0006,1.0017,0.0031000000000000003,37.3652,69.0,0.8073,-1.1862,0.0008,-2.6376,0.6656,0.05015,0.9127,0.05475,0.12204999999999999,-0.49975,0.9,0.9,0.8182,0.9091,0.1209,0.1209,0.1209,0.1099
all,49,1,15.5,10.0,6.0,0.99465,1.00065,0.99985,0.9978,0.9918,0.9982500000000001,0.99765,0.9964500000000001,-1.34555,0.16465,-0.044,-0.5481,-2.08355,-0.44200000000000006,-0.59535,-0.90115,-0.00035,4.5003,1.803e-06,0.0001,15.6961,-0.00075,-0.0004,16.6007,-0.0015999999999999999,0.1,0.1,0.1,1.0,1.0,1.0,0.25,0.2502,0.25,0.999,1.0,1.001,0.50085,0.5029,0.50095,1.00325,1.00265,1.0033,-0.0276,2.5361000000000002,26.0,0.8098,-1.9169,0.001,-2.6777,0.6669,0.05005,0.91255,0.06555,0.1223,-0.596,0.9,0.9,0.8182,0.9091,0.1202,0.1202,0.1202,0.10925
all,50,1,15.5,10.0,10.0,0.7026,0.7614000000000001,0.81105,0.87105,0.70305,0.7627999999999999,0.8122,0.8723000000000001,-3.01335,-2.41695,-1.91425,-1.3063,-3.01435,-2.40735,-1.9066,-1.296,0.5087999999999999,80.3905,1.0234999999999999,1.27535,1.24115,0.52915,0.6929000000000001,1.1783000000000001,0.7131000000000001,0.07365,0.055749999999999994,0.0692,1.31875,1.0637,0.80585,0.14129999999999998,0.11624999999999999,0.1346,1.2125499999999998,1.0579,0.85605,0.2031,0.17225000000000001,0.19545,1.1768,1.0333,0.878,0.6481,1.9248500000000002,1.0,0.84585,1.046,1.03545,0.2653,0.5921000000000001,0.10805000000000001,0.9646,0.09755,0.0653,-0.43189999999999995,0.9,0.9,0.6364,0.9091,0.1201,0.1201,0.73485,0.15565
all,51,1,15.5,10.0,23.0,0.63795,0.6980999999999999,0.7475,0.8183,0.64045,0.7011000000000001,0.7507,0.8221,-45.8605,-38.23675,-31.9815,-23.0127,-45.63455,-37.930350000000004,-31.637999999999998,-22.5738,0.0091,409600240.07315004,19343.85465,449270.2175,23.02935,0.0216,0.8577,1.046,0.85975,0.1,0.09895000000000001,0.1,1.01075,1.0,0.9894000000000001,0.25,0.21655,0.25,1.1543999999999999,1.0,0.86625,0.47435,0.1632,0.40480000000000005,2.9082,1.16885,0.39944999999999997,0.7438,0.81025,1.0,0.85715,7.1522,2245697.9955,6.5916,0.6023499999999999,0.13115,0.9731,0.1145,0.05455,-0.53815,0.9,0.9,0.0909,0.9091,0.11979999999999999,0.11979999999999999,1.0,0.1109
all,52,1,15.5,10.0,23.0,0.6328,0.6915,0.74065,0.81275,0.63635,0.6952,0.7447,0.81705,-46.5139,-39.0777,-32.8515,-23.721,-46.1475,-38.68625,-32.4105,-23.2259,0.0097,738112636.8403001,50264.47195000001,702584.9383,13.08865,0.02395,0.8969,1.0418,0.89775,0.1,0.0989,0.1,1.0114,1.0,0.9888,0.25,0.21300000000000002,0.2501,1.1737,0.9995,0.8520000000000001,0.47335,0.14925,0.4056,3.1498,1.1727500000000002,0.3685,0.6749,0.6229,1.0,0.8562000000000001,7.3724,3728821.3072,6.7918,0.59575,0.14200000000000002,0.9749,0.12815,0.0519,-0.53715,0.9,0.9,0.0909,0.9091,0.121,0.121,1.0,0.11235
all,53,1,15.5,10.0,6.0,1.0636999999999999,1.0552,1.04575,1.0319,1.0631499999999998,1.0548,1.0456,1.0316,1.6133,1.39805,1.1592,0.80925,1.6026500000000001,1.3911,1.1586500000000002,0.8027,-0.0001,5.7718,0.0003,0.0041,15.83015,0.0002,0.027200000000000002,1.8678,0.02675,0.1,0.1,0.1,1.0,1.0,1.0,0.25,0.25,0.25,1.0,1.0,1.0,0.50145,0.47214999999999996,0.4932,1.0627499999999999,1.02085,0.9616,0.03065,-0.1547,1.0,0.8708,-0.2953,0.0802,-0.8559,0.6659999999999999,0.0437,0.9009,0.0882,0.13319999999999999,-0.6066499999999999,0.9,0.9,0.8182,0.9091,0.1194,0.1194,0.11895,0.10875
all,54,1,15.5,10.0,15.0,0.9447,0.9742,0.99525,1.0082,0.9495,0.9795,1.0015,1.0153500000000002,-1.4722,-0.68725,-0.12615,0.2183,-1.3458999999999999,-0.54735,0.0401,0.4091,0.0556,1.799414638533885e+20,2.601620640919945e+18,9.80645145697878e+18,3.7337999999999996,0.0707,0.2409,2.14635,0.5273,0.1,0.1,0.1,1.0,1.0,1.0,0.25,0.25,0.25,1.0,1.0,1.0,0.4654,0.4742,0.4699,0.9818,0.9933,1.00905,6.620150000000001,68.9451,10.0,0.4091,2.817462794715447,504304315377654.0,15.0,0.6523,0.04845,0.9169499999999999,0.035750000000000004,0.11795,-0.25895,0.9,0.9,0.0909,0.9091,0.12075,0.12075,1.0,0.1163
all,55,1,15.5,10.0,18.0,0.6542,0.7163,0.768,0.84425,0.656,0.71855,0.7702,0.84605,-9.1978,-7.5466,-6.1714,-4.14265,-9.16855,-7.50135,-6.1251,-4.10395,0.09065000000000001,1.5696825887947152e+22,4.967862552928834e+19,8.755628920609324e+20,19.6781,0.10475,0.4494,7.75955,0.6197,0.1,0.09914999999999999,0.1,1.0082,1.0,0.99185,0.25029999999999997,0.21675,0.25345,1.1562999999999999,0.9872,0.85605,0.40935,0.2383,0.366,1.7244000000000002,1.1178,0.6516,4.039949999999999,25.9193,13.0,0.4056,2.817462794715447,97721.4697,15.0,0.6172,0.1082,0.96585,0.09570000000000001,0.0635,-0.31055,0.9,0.9,0.0909,0.9091,0.11965,0.11965,1.0,0.1197
all,56,1,15.5,10.0,23.0,0.65125,0.70635,0.75225,0.82275,0.6469,0.7044999999999999,0.7523,0.82455,-8.8353,-7.440250000000001,-6.277,-4.49095,-8.961,-7.4994,-6.2881,-4.4536,0.008150000000000001,2525.8192,0.39625,8.596499999999999,19.54465,0.08185,0.90105,5.6302,0.96125,0.1,0.0965,0.1,1.0363,1.0,0.965,0.25,0.19735,0.2491,1.2666,1.0034999999999998,0.79715,0.473,0.13645000000000002,0.35845,3.4931,1.32205,0.37975000000000003,0.4389,0.27425,1.0,0.85005,2.3473,36.861,1.8068,0.5695,0.13945000000000002,0.97145,0.12845,0.05565,-0.5199,0.9,0.9,0.0909,0.9091,0.121,0.121,0.9995,0.11235
all,57,1,15.5,10.0,23.0,0.66615,0.7161,0.7601,0.82705,0.66295,0.7142999999999999,0.7605,0.82875,-8.4587,-7.193099999999999,-6.0785,-4.3819,-8.55435,-7.2511,-6.0785,-4.34645,0.00845,3023.74035,0.3406,6.76155,20.488799999999998,0.02255,0.9412,8.298950000000001,0.9416,0.1,0.0975,0.1,1.0256,1.0,0.975,0.25,0.20355,0.249,1.2281,1.004,0.8200000000000001,0.47415,0.1293,0.35215,3.64555,1.3409,0.36960000000000004,0.28715,0.0251,1.0,0.8503499999999999,2.2673,32.1001,1.7467,0.57605,0.12415000000000001,0.96895,0.10925,0.05935,-0.53445,0.9,0.9,0.0909,0.9091,0.1197,0.1197,0.9993,0.1112
all,59,1,15.5,10.0,4.0,0.66155,0.7130000000000001,0.75825,0.8245,0.6627,0.71425,0.76015,0.82755,-0.8573999999999999,-0.72705,-0.61235,-0.44465,-0.8562,-0.7252000000000001,-0.60875,-0.4377,0.0083,1.6032,0.00485,0.07314999999999999,13.691,0.02135,0.8439,2.0223,0.8456,0.1,0.0986,0.1,1.0139,1.0,0.9862,0.25,0.2132,0.2499,1.1723,1.0005,0.8546,0.47919999999999996,0.16585,0.3879,2.91125,1.2308,0.42215,0.70955,0.7786,1.0,0.85645,0.4254,0.4024,-0.1351,0.6025,0.1363,0.9719,0.1177,0.055900000000000005,-0.5359499999999999,0.9,0.9,0.9091,0.9091,0.11995,0.11995,0.1619,0.11145
all,60,1,15.5,10.0,23.0,0.6095,0.6698999999999999,0.7213499999999999,0.79995,0.61435,0.6745,0.7264999999999999,0.80535,-494.663,-418.15805,-352.9531,-253.383,-489.4335,-413.09695,-347.0833,-247.08315,0.0091,808583.4316499999,2.6439500000000002,48.87395,20.19875,0.0262,1.0,1.0005,1.0,0.1,0.0976,0.1,1.0243,1.0,0.9762,0.25,0.20655,0.2501,1.2103000000000002,0.9995,0.82525,0.47385,0.1048,0.39280000000000004,4.4881,1.2045,0.26625,0.36245,0.19840000000000002,1.0,0.8465,3.1181,233.0061,2.6076,0.5625,0.15360000000000001,0.97695,0.14375,0.0483,-0.5287999999999999,0.9,0.9,0.0909,0.9091,0.12045,0.12045,1.0,0.11199999999999999
all,61,1,15.5,10.0,6.0,1.0689000000000002,1.05545,1.04755,1.0324499999999999,1.0668,1.0554,1.0474999999999999,1.0324,1.74615,1.4047,1.20465,0.82285,1.6965,1.4064,1.20615,0.82165,0.0001,5.7718,0.0002,0.00465,24.7395,0.0005,0.027,1.85795,0.0266,0.1,0.1,0.1,1.0,1.0,1.0,0.25,0.25,0.25,1.0,1.0,1.0,0.4985,0.47095,0.4948,1.0566499999999999,1.0079500000000001,0.9522999999999999,0.02485,-0.14565,1.0,0.8716,-0.2953,0.0802,-0.8559,0.6665,0.044700000000000004,0.9017999999999999,0.07405,0.1321,-0.6064,0.9,0.9,0.8182,0.9091,0.12090000000000001,0.12090000000000001,0.1205,0.11005
all,62,1,15.5,10.0,18.0,0.6682,0.72165,0.76315,0.83115,0.6656,0.72125,0.76425,0.83375,-420.28700000000003,-352.61615,-300.0196,-213.8614,-424.38235,-353.78775,-299.26725,-210.9767,0.008400000000000001,6.80530154422967e+21,5.691966247824826e+16,1.497200391113345e+18,25.1389,0.02385,0.6851,2.6628999999999996,0.8949,0.1,0.0991,0.1,1.0088,1.0,0.9912,0.25,0.21994999999999998,0.2501,1.1366999999999998,0.9995,0.8785499999999999,0.4769,0.1965,0.40545,2.4360999999999997,1.17705,0.48545,1.96895,5.9468,11.0,0.40315,2.817462794715447,617115444405031.5,15.0,0.5921,0.12175,0.96845,0.10594999999999999,0.060649999999999996,-0.4206,0.9,0.9,0.0909,0.9091,0.12079999999999999,0.12079999999999999,1.0,0.11175
all,63,1,15.5,10.0,23.0,0.6253,0.6846,0.7356,0.80925,0.6295,0.6890000000000001,0.7395,0.81375,-474.6719,-399.4599,-334.9232,-241.622,-470.1206,-394.49955,-330.5565,-236.32455,0.00975,124990836379.4435,619982.9976,11502428.787250001,19.01605,0.02335,0.9261,1.0330499999999998,0.9267,0.1,0.09845000000000001,0.1,1.01585,1.0,0.9843999999999999,0.25,0.21189999999999998,0.2501,1.1799,0.9995,0.8463,0.47235,0.13795000000000002,0.4014,3.43405,1.18015,0.3418,0.6356999999999999,0.6140000000000001,1.0,0.8545499999999999,8.5536,56591701.6325,7.993,0.59125,0.1371,0.9748,0.12325,0.05155,-0.538,0.9,0.9,0.0909,0.9091,0.11925,0.11925,1.0,0.11095
all,64,1,15.5,10.0,24.0,0.79895,0.8539,0.89105,0.938,0.79545,0.8509500000000001,0.8889,0.937,-50.9404,-37.010949999999994,-27.59855,-15.7019,-51.92035,-37.83485,-28.2003,-16.0004,0.0035,182967.6461,10.815850000000001,154.30785,11.9925,0.9108,0.0952,8.00215,1.0,0.1,0.0664,0.1,1.5066,1.0,0.6637,0.25,0.09995000000000001,0.12625,2.50155,1.9804,0.819,0.4885,0.064,0.0616,7.65405,7.9168,1.0323,2.4629,8.236550000000001,9.0,0.7775000000000001,3.7688,314.49435,2.8879,0.55155,0.08185,0.9548,0.07385,0.0769,-0.28815,0.9,0.9,0.0909,0.9091,0.12115000000000001,0.12115000000000001,1.0,0.1103
all,65,1,15.5,10.0,23.0,0.63425,0.6945,0.7447,0.8191,0.63745,0.6980500000000001,0.7483,0.8230500000000001,-9.26635,-7.74035,-6.46685,-4.5840499999999995,-9.2016,-7.6634,-6.38885,-4.49055,0.0896,176182.6339,773.55625,2154.0717999999997,2.89975,0.10285,0.86345,1.04905,0.89295,0.1,0.0982,0.1,1.0178,1.0,0.9825,0.25255,0.20235,0.2539,1.2464,0.9958,0.79895,0.4054,0.18155,0.36475,2.22715,1.107,0.49624999999999997,0.80105,0.9193,1.0,0.85505,4.4895,4452.9585,3.9089,0.5972,0.13674999999999998,0.97295,0.1149,0.0541,-0.5184,0.9,0.9,0.0909,0.9091,0.11925,0.11925,1.0,0.12225
all,66,1,15.5,10.0,6.0,1.0894,1.0641,1.0430000000000001,1.01735,1.09225,1.0671,1.0444,1.0180500000000001,115.96655000000001,83.18635,55.82905,22.5551,119.86715,87.22185,57.705349999999996,23.4073,0.00315,-0.24525,0.0062,0.07114999999999999,11.5501,0.0037,0.00315,24.5499,0.008150000000000001,0.1,0.1,0.1,1.0,1.0,1.0,0.25,0.2501,0.25,0.9995,1.0,1.0,0.48824999999999996,0.4924,0.4921,0.9888,0.9902500000000001,0.9995,-0.00105,0.03165,1.0,0.8722,0.7257,0.8412,0.1652,0.66545,0.0464,0.9067,0.05505,0.12935,-0.61565,0.9,0.9,0.9091,0.9091,0.12175,0.12175,0.30435,0.11085
all,67,1,15.5,10.0,19.0,0.73525,0.77385,0.80765,0.8595,0.73445,0.7746,0.8085,0.86075,-3.4341999999999997,-2.9331,-2.4951,-1.8225500000000001,-3.45075,-2.92815,-2.4877000000000002,-1.8101,0.005050000000000001,185.25345,0.0497,0.4841,10.859649999999998,0.01395,0.53665,1.1054,0.53745,0.1,0.1,0.1,1.0,1.0,1.0,0.25,0.23995,0.25,1.04195,1.0,0.95975,0.48250000000000004,0.2649,0.42725,1.818,1.1282999999999999,0.62305,0.1106,-0.0278,1.0,0.86615,1.3664,3.8511,0.8058,0.6311,0.07519999999999999,0.9482,0.0688,0.08460000000000001,-0.58565,0.9,0.9,0.0909,0.9091,0.12010000000000001,0.12010000000000001,0.92605,0.11044999999999999
